Make,Model,Type,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (MPG),Fuel Consumption Hwy (MPG),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/m)
PORSCHE,911 Targa 4S,COMPACT,3.0,6,M7,Z,19.279918032786888,27.67235294117647,10.5,27,395.89764
PORSCHE,911 Turbo,COMPACT,3.8,6,AM7,Z,18.667857142857144,23.759090909090908,11.4,25,428.08444
PORSCHE,911 Turbo Cabriolet,COMPACT,3.8,6,AM7,Z,18.520866141732284,23.759090909090908,11.4,25,429.69378
PORSCHE,911 Turbo S,COMPACT,3.8,6,AM7,Z,18.667857142857144,23.759090909090908,11.4,25,428.08444
PORSCHE,911 Turbo S Cabriolet,COMPACT,3.8,6,AM7,Z,18.520866141732284,23.759090909090908,11.4,25,429.69378
PORSCHE,911 Turbo S Exclusive Cabriolet,COMPACT,3.8,6,AM7,Z,16.448601398601397,21.579357798165137,12.7,22,477.97398
PORSCHE,Boxster,TWO-SEATER,2.0,4,AM7,Z,22.40142857142857,29.401875,9.4,30,352.44546
PORSCHE,Boxster,TWO-SEATER,2.0,4,M6,Z,21.383181818181818,28.33915662650602,9.8,29,368.53886
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,AM7,Z,19.933474576271184,25.56684782608696,10.6,27,400.72566
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,M6,Z,19.123170731707315,25.022872340425533,11.0,26,413.60038
PORSCHE,Boxster S,TWO-SEATER,2.5,4,AM7,Z,21.190540540540542,28.001785714285713,9.9,29,371.75754
PORSCHE,Boxster S,TWO-SEATER,2.5,4,M6,Z,19.43925619834711,26.135,10.7,26,400.72566
PORSCHE,Cayenne,SUV,3.0,6,AS8,Z,18.8172,23.5215,11.4,25,426.4751
PORSCHE,Cayenne S,SUV,2.9,6,AS8,Z,18.233720930232558,22.61682692307692,11.8,24,442.5685
PORSCHE,Cayenne Turbo,SUV,4.0,8,AS8,Z,15.077884615384615,18.968951612903226,14.1,20,529.47286
PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,22.40142857142857,29.401875,9.4,30,352.44546
PORSCHE,Cayman,TWO-SEATER,2.0,4,M6,Z,21.383181818181818,28.33915662650602,9.8,29,368.53886
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,AM7,Z,19.933474576271184,25.56684782608696,10.6,27,400.72566
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,M6,Z,19.123170731707315,25.022872340425533,11.0,26,413.60038
PORSCHE,Cayman S,TWO-SEATER,2.5,4,AM7,Z,21.190540540540542,28.001785714285713,9.9,29,371.75754
PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,19.43925619834711,26.135,10.7,26,400.72566
PORSCHE,Macan,SUV,2.0,4,AM7,Z,19.279918032786888,23.06029411764706,11.3,25,424.86576
PORSCHE,Macan S,SUV,3.0,6,AM7,Z,18.233720930232558,23.06029411764706,11.7,24,437.74048
PORSCHE,Panamera,FULL-SIZE,3.0,6,AM8,Z,18.968951612903226,27.036206896551725,10.7,26,402.335
PORSCHE,Panamera 4,FULL-SIZE,3.0,6,AM8,Z,18.968951612903226,26.135,10.9,26,407.16302
PORSCHE,Panamera 4 Executive,FULL-SIZE,3.0,6,AM8,Z,18.968951612903226,26.135,10.9,26,407.16302
PORSCHE,Panamera 4 ST,FULL-SIZE,3.0,6,AM8,Z,19.279918032786888,26.42865168539326,10.7,26,402.335
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,AM8,Z,17.955343511450383,26.42865168539326,11.2,25,420.03774
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,AM8,Z,17.955343511450383,26.42865168539326,11.2,25,420.03774
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,AM8,Z,17.955343511450383,24.001530612244895,11.6,24,439.34982
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,16.221724137931034,23.06029411764706,12.6,22,474.7553
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8,AM8,Z,14.981847133757963,22.40142857142857,13.4,21,503.72342
PORSCHE,Panamera Turbo,FULL-SIZE,4.0,8,AM8,Z,18.376171875,25.56684782608696,11.2,25,420.03774
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,AM8,Z,18.376171875,25.56684782608696,11.2,25,420.03774
PORSCHE,Panamera Turbo ST,FULL-SIZE,4.0,8,AM8,Z,17.553358208955224,23.28861386138614,11.9,24,449.00586
RAM,1500 eTorque,TRUCK,3.6,6,A8,X,19.76596638655462,25.022872340425533,10.8,26,407.16302
RAM,1500 HFE eTorque,TRUCK,3.6,6,A8,X,20.277155172413796,26.135,10.4,27,395.89764
RAM,1500,TRUCK,5.7,8,A8,X,14.519444444444446,22.40142857142857,13.6,21,514.9888
RAM,1500 eTorque,TRUCK,5.7,8,A8,X,16.681914893617023,22.83640776699029,12.4,23,466.7086
RAM,1500 4X4 eTorque,TRUCK,3.6,6,A8,X,19.279918032786888,24.24896907216495,11.1,25,418.4284
RAM,1500 4X4,TRUCK,5.7,8,A8,X,14.609627329192545,21.383181818181818,13.8,20,523.0355
RAM,1500 4X4 eTorque,TRUCK,5.7,8,A8,X,16.448601398601397,21.190540540540542,12.9,22,486.02067999999997
RAM,1500 Classic EcoDiesel,TRUCK,3.0,6,A8,D,19.933474576271184,27.35058139534884,10.4,27,447.39652
RAM,1500 Classic FFV,TRUCK,3.6,6,A8,X,16.921942446043165,24.501562500000002,11.9,24,450.6152
RAM,1500 Classic FFV,TRUCK,3.6,6,A8,E,11.939847715736041,17.044565217391305,17.0,17,455.44322
RAM,1500 Classic,TRUCK,5.7,8,A6,X,13.836176470588235,19.60125,14.8,19,556.83164
RAM,1500 Classic,TRUCK,5.7,8,A8,X,14.981847133757963,21.383181818181818,13.6,21,513.37946
RAM,1500 Classic 4X4 EcoDiesel,TRUCK,3.0,6,A8,D,19.123170731707315,26.72897727272727,10.8,26,465.09926
RAM,1500 Classic 4X4 FFV,TRUCK,3.6,6,A8,X,16.221724137931034,23.06029411764706,12.6,22,473.14596
RAM,1500 Classic 4X4 FFV,TRUCK,3.6,6,A8,E,11.36304347826087,16.001020408163267,18.0,16,482.802
RAM,1500 Classic 4X4,TRUCK,5.7,8,A6,X,12.578342245989305,17.68533834586466,16.3,17,614.76788
RAM,1500 Classic 4X4,TRUCK,5.7,8,A8,X,14.609627329192545,20.453478260869566,14.0,20,527.86352
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,21.001339285714288,28.33915662650602,9.9,29,373.36688
ROLLS-ROYCE,Cullinan,SUV,6.7,12,AS8,Z,11.76075,19.933474576271184,16.3,17,614.76788
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,11.586945812807881,18.09346153846154,17.0,17,638.90798
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Z,11.586945812807881,18.09346153846154,17.0,17,638.90798
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,11.586945812807881,18.09346153846154,17.0,17,638.90798
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Z,11.76075,19.933474576271184,16.3,17,614.76788
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12,AS8,Z,11.76075,19.933474576271184,16.3,17,614.76788
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,AS8,Z,12.000765306122448,18.233720930232558,16.6,17,624.42392
SUBARU,Ascent AWD,SUV,2.4,4,AV8,X,20.277155172413796,26.135,10.4,27,392.67896
SUBARU,BRZ,COMPACT,2.0,4,AS6,Z,24.24896907216495,32.66875,8.6,33,321.868
SUBARU,BRZ,COMPACT,2.0,4,M6,Z,21.001339285714288,28.33915662650602,9.9,29,371.75754
SUBARU,Crosstrek AWD,SUV,2.0,4,AV7,X,26.72897727272727,32.66875,8.1,35,302.55592
SUBARU,Crosstrek AWD,SUV,2.0,4,M6,X,22.40142857142857,29.03888888888889,9.4,30,354.0548
SUBARU,Forester AWD,SUV,2.5,4,AV7,X,26.135,32.66875,8.2,34,308.99328
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,AV7,X,28.33915662650602,36.75234375,7.5,38,280.02515999999997
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,M5,X,23.28861386138614,31.362000000000002,8.9,32,336.35206
SUBARU,Impreza 5-Door AWD,SUV,2.0,4,AV7,X,28.001785714285713,35.638636363636365,7.6,37,284.85318
SUBARU,Impreza 5-Door AWD,SUV,2.0,4,M5,X,23.28861386138614,30.5474025974026,9.0,31,339.57074
SUBARU,Legacy AWD,MID-SIZE,2.5,4,AV7,X,25.291935483870965,33.60214285714286,8.2,34,310.60262
SUBARU,Legacy AWD,MID-SIZE,3.6,6,AV6,X,19.76596638655462,28.33915662650602,10.3,27,387.85094
SUBARU,Outback AWD,SUV,2.5,4,AV7,X,25.022872340425533,32.22123287671233,8.5,33,318.64932
SUBARU,Outback AWD,SUV,3.6,6,AV6,X,19.60125,27.036206896551725,10.5,27,397.50698
SUBARU,WRX AWD,COMPACT,2.0,4,AV8,Z,18.667857142857144,24.501562500000002,11.2,25,411.99104
SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,20.815486725663717,27.67235294117647,10.0,28,378.1949
SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,16.448601398601397,21.982710280373833,12.7,22,476.36464
TOYOTA,4Runner 4WD,SUV,4.0,6,AS5,X,16.448601398601397,19.76596638655462,13.2,21,495.67672
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV,4.0,6,AS5,X,16.448601398601397,19.76596638655462,13.2,21,495.67672
TOYOTA,86,COMPACT,2.0,4,AS6,Z,23.759090909090908,32.22123287671233,8.7,32,328.30536
TOYOTA,86,COMPACT,2.0,4,M6,Z,20.815486725663717,28.33915662650602,9.9,29,373.36688
TOYOTA,Avalon,MID-SIZE,3.5,6,AS8,X,21.579357798165137,30.94934210526316,9.4,30,354.0548
TOYOTA,Camry,MID-SIZE,2.5,4,AS8,X,29.03888888888889,41.26578947368421,6.9,41,263.93176
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,AS8,X,28.001785714285713,38.559836065573776,7.4,38,278.41582
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,AS8,X,27.67235294117647,37.93790322580645,7.5,38,281.6345
TOYOTA,Camry,MID-SIZE,3.5,6,AS8,X,22.40142857142857,33.12887323943662,9.0,31,337.9614
TOYOTA,Camry XSE,MID-SIZE,3.5,6,AS8,X,21.982710280373833,31.78581081081081,9.2,31,346.0081
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4,AV6,X,48.00306122448979,49.003125000000004,4.9,58,181.85542
TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4,AV6,X,44.380188679245286,47.043,5.1,55,194.73014
TOYOTA,C-HR,COMPACT,2.0,4,AS7,X,27.036206896551725,31.362000000000002,8.2,34,304.16526
TOYOTA,Corolla,MID-SIZE,1.8,4,AV,X,28.33915662650602,36.18692307692308,7.5,38,280.02515999999997
TOYOTA,Corolla,MID-SIZE,1.8,4,AV7,X,28.33915662650602,35.10671641791045,7.6,37,286.46252
TOYOTA,Corolla,MID-SIZE,1.8,4,M6,X,27.67235294117647,35.638636363636365,7.6,37,286.46252
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,AV,X,30.15576923076923,39.86694915254237,6.9,41,262.32242
TOYOTA,Corolla Hatchback,COMPACT,2.0,4,AV10,X,31.362000000000002,40.55431034482759,6.7,42,252.66638
TOYOTA,Corolla Hatchback,COMPACT,2.0,4,M6,X,28.001785714285713,37.33571428571429,7.5,38,280.02515999999997
TOYOTA,Highlander,SUV,3.5,6,AS8,X,19.933474576271184,27.036206896551725,10.3,27,391.06962
TOYOTA,Highlander AWD,SUV,3.5,6,AS8,X,19.43925619834711,26.135,10.6,27,402.335
TOYOTA,Highlander AWD (Start/Stop System),SUV,3.5,6,AS8,X,19.60125,26.42865168539326,10.6,27,399.11632
TOYOTA,Highlander AWD LE,SUV,3.5,6,AS8,X,20.103846153846156,26.72897727272727,10.4,27,389.46028
TOYOTA,Highlander Hybrid AWD,SUV,3.5,6,AV6,X,29.03888888888889,27.67235294117647,8.3,34,310.60262
TOYOTA,Prius,MID-SIZE,1.8,4,AV,X,53.45795454545454,51.13369565217392,4.4,64,168.9807
TOYOTA,Prius AWD,MID-SIZE,1.8,4,AV,X,52.27,48.00306122448979,4.7,60,175.41806
TOYOTA,Prius c,COMPACT,1.5,4,AV,X,48.00306122448979,42.766363636363636,5.1,55,193.1208
TOYOTA,RAV4,SUV,2.5,4,AS8,X,26.72897727272727,35.10671641791045,7.8,36,294.50921999999997
TOYOTA,RAV4 AWD,SUV,2.5,4,AS8,X,25.56684782608696,33.12887323943662,8.3,34,305.7746
TOYOTA,RAV4 Hybrid AWD,SUV,2.5,4,AV6,X,40.55431034482759,37.33571428571429,6.0,47,225.3076
TOYOTA,Sequoia 4WD,SUV,5.7,8,AS6,X,12.78342391304348,17.044565217391305,16.4,17,617.98656
TOYOTA,Sienna,VAN,3.5,6,AS8,X,18.968951612903226,26.42865168539326,10.8,26,408.77236
TOYOTA,Sienna AWD,VAN,3.5,6,AS8,X,17.553358208955224,24.501562500000002,11.7,24,440.95916
TOYOTA,Tacoma,TRUCK,2.7,4,AS6,X,19.43925619834711,23.28861386138614,11.2,25,423.25642
TOYOTA,Tacoma 4WD,TRUCK,2.7,4,AS6,X,18.520866141732284,22.190094339622643,11.7,24,440.95916
TOYOTA,Tacoma 4WD,TRUCK,3.5,6,AS6,X,18.09346153846154,22.40142857142857,11.9,24,447.39652
TOYOTA,Tacoma 4WD,TRUCK,3.5,6,M6,X,17.044565217391305,20.632894736842104,12.7,22,481.19266
TOYOTA,Tacoma 4WD D-Cab Off-Road,TRUCK,3.5,6,M6,X,17.044565217391305,20.103846153846156,12.9,22,482.802
TOYOTA,Tundra,TRUCK,5.7,8,AS6,X,13.288983050847458,17.295220588235296,15.9,18,597.06514
TOYOTA,Tundra 4WD,TRUCK,4.6,8,AS6,X,14.000892857142857,17.955343511450383,14.9,19,569.70636
TOYOTA,Tundra 4WD,TRUCK,5.7,8,AS6,X,13.0675,16.681914893617023,16.3,17,614.76788
TOYOTA,Yaris,COMPACT,1.5,4,AS6,X,32.22123287671233,40.55431034482759,6.6,43,249.4477
TOYOTA,Yaris (SIL),COMPACT,1.5,4,M6,X,30.15576923076923,39.2025,6.8,42,263.93176
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,X,29.77405063291139,34.59044117647059,7.4,38,278.41582
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,M5,X,30.15576923076923,36.18692307692308,7.2,39,271.97846
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2.0,4,AS8,Z,19.60125,27.35058139534884,10.4,27,392.67896
VOLKSWAGEN,Atlas,SUV,2.0,4,AS8,X,20.277155172413796,25.8478021978022,10.5,27,394.2883
VOLKSWAGEN,Atlas 4MOTION,SUV,3.6,6,AS8,X,17.044565217391305,23.06029411764706,12.2,23,460.27124
VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,X,26.135,33.12887323943662,8.2,34,307.38394
VOLKSWAGEN,Beetle Convertible,COMPACT,2.0,4,AS6,X,26.135,33.12887323943662,8.2,34,307.38394
VOLKSWAGEN,Beetle Dune,COMPACT,2.0,4,AS6,X,25.8478021978022,34.08913043478261,8.1,35,304.16526
VOLKSWAGEN,Beetle Dune Convertible,COMPACT,2.0,4,AS6,X,25.8478021978022,34.08913043478261,8.1,35,304.16526
VOLKSWAGEN,Golf,COMPACT,1.4,4,AS8,X,29.03888888888889,36.75234375,7.4,38,276.80648
VOLKSWAGEN,Golf,COMPACT,1.4,4,M6,X,28.684756097560978,37.33571428571429,7.4,38,276.80648
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,AM7,X,24.501562500000002,31.362000000000002,8.6,33,325.08668
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,M6,X,24.001530612244895,32.22123287671233,8.7,32,326.69602
VOLKSWAGEN,Golf R,COMPACT,2.0,4,AM7,Z,23.06029411764706,29.77405063291139,9.2,31,342.78942
VOLKSWAGEN,Golf R,COMPACT,2.0,4,M6,Z,20.632894736842104,28.684756097560978,9.9,29,373.36688
VOLKSWAGEN,Golf Alltrack,SUV,1.8,4,AM6,X,21.982710280373833,29.401875,9.4,30,354.0548
VOLKSWAGEN,Golf Alltrack,SUV,1.8,4,M6,X,21.190540540540542,30.15576923076923,9.6,29,362.1015
VOLKSWAGEN,Golf SportWagen,SUV,1.4,4,AS8,X,27.35058139534884,36.18692307692308,7.6,37,286.46252
VOLKSWAGEN,Golf SportWagen,SUV,1.4,4,M6,X,28.684756097560978,37.33571428571429,7.4,38,276.80648
VOLKSWAGEN,Golf SportWagen 4MOTION,SUV,1.8,4,AM6,X,21.779166666666665,29.03888888888889,9.6,29,360.49216
VOLKSWAGEN,Golf SportWagen 4MOTION,SUV,1.8,4,M6,X,21.779166666666665,30.94934210526316,9.3,30,350.83612
VOLKSWAGEN,Jetta,COMPACT,1.4,4,AS8,X,30.15576923076923,39.86694915254237,7.0,40,260.71308
VOLKSWAGEN,Jetta,COMPACT,1.4,4,M6,X,29.77405063291139,39.86694915254237,7.0,40,262.32242
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,AM7,X,25.291935483870965,32.66875,8.4,34,315.43064
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,M6,X,24.501562500000002,32.22123287671233,8.5,33,321.868
VOLKSWAGEN,Passat,MID-SIZE,2.0,4,AS6,X,25.291935483870965,36.18692307692308,8.1,35,302.55592
VOLKSWAGEN,Tiguan,SUV,2.0,4,AS8,X,21.982710280373833,29.401875,9.5,30,355.66414
VOLKSWAGEN,Tiguan 4MOTION,SUV,2.0,4,AS8,X,21.190540540540542,29.03888888888889,9.8,29,366.92952
VOLVO,S60 T5,COMPACT,2.0,4,AS8,Z,23.759090909090908,35.638636363636365,8.4,34,317.03998
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,21.190540540540542,32.22123287671233,9.4,30,350.83612
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Z,22.190094339622643,31.78581081081081,9.2,31,346.0081
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,21.190540540540542,32.22123287671233,9.4,30,352.44546
VOLVO,V60 T5,SUV,2.0,4,AS8,Z,23.759090909090908,35.638636363636365,8.4,34,317.03998
VOLVO,V60 T6 AWD,SUV,2.0,4,AS8,Z,21.190540540540542,32.22123287671233,9.4,30,352.44546
VOLVO,V60 CC T5 AWD,SUV,2.0,4,AS8,Z,21.779166666666665,30.94934210526316,9.3,30,350.83612
VOLVO,V90 T6 AWD,SUV,2.0,4,AS8,Z,21.190540540540542,32.22123287671233,9.4,30,352.44546
VOLVO,V90 CC T6 AWD,SUV,2.0,4,AS8,Z,20.277155172413796,29.03888888888889,10.0,28,374.97622
VOLVO,XC40 T5 AWD,SUV,2.0,4,AS8,Z,22.83640776699029,31.362000000000002,9.0,31,339.57074
VOLVO,XC60 T5 AWD,SUV,2.0,4,AS8,Z,20.815486725663717,27.67235294117647,10.0,28,374.97622
VOLVO,XC60 T6 AWD,SUV,2.0,4,AS8,Z,19.933474576271184,27.35058139534884,10.4,27,389.46028
VOLVO,XC90 T5 AWD,SUV,2.0,4,AS8,Z,20.815486725663717,27.67235294117647,10.0,28,374.97622
VOLVO,XC90 T6 AWD,SUV,2.0,4,AS8,Z,19.43925619834711,26.42865168539326,10.7,26,402.335
ACURA,ILX,COMPACT,2.4,4,AM8,Z,23.759090909090908,33.60214285714286,8.6,33,320.25866
ACURA,MDX SH-AWD,SUV,3.5,6,AS9,Z,19.123170731707315,25.56684782608696,10.9,26,408.77236
ACURA,MDX SH-AWD A-SPEC,SUV,3.5,6,AS9,Z,19.279918032786888,24.759473684210526,11.0,26,415.20972
ACURA,MDX Hybrid AWD,SUV,3.0,6,AM7,Z,25.8478021978022,26.135,9.0,31,337.9614
ACURA,RDX AWD,SUV,2.0,4,AS10,Z,21.383181818181818,27.35058139534884,9.9,29,373.36688
ACURA,RDX AWD A-SPEC,SUV,2.0,4,AS10,Z,20.815486725663717,25.8478021978022,10.3,27,387.85094
ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM7,Z,28.001785714285713,28.684756097560978,8.4,34,315.43064
ACURA,TLX A-SPEC,COMPACT,2.4,4,AM8,Z,23.06029411764706,31.78581081081081,8.9,32,336.35206
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,20.632894736842104,30.5474025974026,9.8,29,366.92952
ACURA,TLX SH-AWD A-SPEC/Limited Edition,COMPACT,3.5,6,AS9,Z,19.60125,28.684756097560978,10.3,27,386.2416
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,24.24896907216495,34.08913043478261,8.4,34,317.03998
ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A8,Z,23.5215,32.66875,8.7,32,329.9147
ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A8,Z,22.40142857142857,30.5474025974026,9.2,31,349.22678
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,A8,Z,17.423333333333332,25.291935483870965,11.6,24,436.13114
ALFA ROMEO,Stelvio,SUV,2.0,4,A8,Z,22.83640776699029,29.03888888888889,9.3,30,350.83612
ALFA ROMEO,Stelvio AWD,SUV,2.0,4,A8,Z,21.779166666666665,28.33915662650602,9.6,29,363.71084
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV,2.9,6,A8,Z,16.921942446043165,22.83640776699029,12.3,23,463.48992
ASTON MARTIN,DB11 V8,COMPACT,4.0,8,A8,Z,18.09346153846154,24.001530612244895,11.5,25,436.13114
ASTON MARTIN,DB11 AMR,COMPACT,5.2,12,A8,Z,15.175161290322581,22.190094339622643,13.3,21,502.11408
ASTON MARTIN,DBS Superleggera,COMPACT,5.2,12,A8,Z,14.342378048780489,21.982710280373833,13.8,20,521.42616
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A8,Z,17.955343511450383,24.501562500000002,11.5,25,434.5218
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,M7,Z,14.084730538922157,21.001339285714288,14.2,20,535.91022
AUDI,A3,COMPACT,2.0,4,AM7,X,26.72897727272727,36.18692307692308,7.8,36,292.89988
AUDI,A3 quattro,COMPACT,2.0,4,AM7,X,21.779166666666665,29.401875,9.5,30,360.49216
AUDI,A3 Cabriolet quattro,COMPACT,2.0,4,AM7,X,21.779166666666665,29.401875,9.5,30,360.49216
AUDI,A4 quattro,COMPACT,2.0,4,AM7,Z,23.5215,32.22123287671233,8.8,32,329.9147
AUDI,A4 allroad quattro,SUV,2.0,4,AM7,Z,23.5215,31.78581081081081,8.8,32,331.52404
AUDI,A5 quattro,COMPACT,2.0,4,AM7,Z,23.5215,32.22123287671233,8.8,32,329.9147
AUDI,A5 Cabriolet quattro,COMPACT,2.0,4,AM7,Z,23.5215,31.78581081081081,8.8,32,331.52404
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM7,Z,23.5215,32.22123287671233,8.8,32,329.9147
AUDI,A6 quattro,MID-SIZE,2.0,4,AM7,Z,24.001530612244895,31.78581081081081,8.7,32,329.9147
AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,21.579357798165137,28.684756097560978,9.7,29,363.71084
AUDI,A6 allroad,MID-SIZE,3.0,6,AM7,Z,19.933474576271184,25.8478021978022,10.6,27,397.50698
AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,21.579357798165137,28.684756097560978,9.7,29,363.71084
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,17.423333333333332,26.42865168539326,11.5,25,429.69378
AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,15.2737012987013,22.61682692307692,13.2,21,495.67672
AUDI,Q3 quattro,SUV,2.0,4,AS8,X,19.123170731707315,27.35058139534884,10.6,27,399.11632
AUDI,Q5,SUV,2.0,4,AM7,Z,21.982710280373833,28.001785714285713,9.7,29,363.71084
AUDI,Q7,SUV,3.0,6,AS8,Z,17.044565217391305,20.632894736842104,12.7,22,476.36464
AUDI,Q8,SUV,3.0,6,AS8,Z,17.044565217391305,20.632894736842104,12.7,22,476.36464
AUDI,R8 Coupe,TWO-SEATER,5.2,10,AM7,Z,13.440857142857142,20.103846153846156,14.9,19,558.44098
AUDI,R8 Spyder,TWO-SEATER,5.2,10,AM7,Z,13.440857142857142,20.103846153846156,14.9,19,558.44098
AUDI,RS 3,COMPACT,2.5,5,AM7,Z,19.43925619834711,28.001785714285713,10.4,27,391.06962
AUDI,S3,COMPACT,2.0,4,AM7,Z,21.982710280373833,29.401875,9.5,30,357.27348
AUDI,S4,COMPACT,3.0,6,AS8,Z,19.933474576271184,26.42865168539326,10.5,27,394.2883
AUDI,S5,COMPACT,3.0,6,AS8,Z,19.933474576271184,26.42865168539326,10.5,27,394.2883
AUDI,S5 Cabriolet,COMPACT,3.0,6,AS8,Z,19.43925619834711,25.8478021978022,10.8,26,405.55368
AUDI,S5 Sportback,MID-SIZE,3.0,6,AS8,Z,19.933474576271184,26.42865168539326,10.5,27,394.2883
AUDI,S6,MID-SIZE,2.9,6,AS8,Z,18.233720930232558,27.67235294117647,10.9,26,410.3817
AUDI,S7,MID-SIZE,2.9,6,AS8,Z,18.233720930232558,27.67235294117647,10.9,26,410.3817
AUDI,S8,FULL-SIZE,4.0,8,AS8,Z,13.364488636363635,21.982710280373833,14.5,19,545.5662599999999
AUDI,SQ5,SUV,3.0,6,AS8,Z,17.955343511450383,22.83640776699029,11.8,24,444.17784
AUDI,TT Coupe quattro,COMPACT,2.0,4,AM7,X,22.83640776699029,30.5474025974026,9.1,31,342.78942
AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM7,X,22.83640776699029,30.5474025974026,9.1,31,342.78942
AUDI,TT RS,COMPACT,2.5,5,AM7,Z,19.43925619834711,28.684756097560978,10.3,27,387.85094
AUDI,TTS Coupe,COMPACT,2.0,4,AM7,Z,22.61682692307692,28.684756097560978,9.4,30,354.0548
BENTLEY,Bentayga,SUV,4.0,8,AS8,Z,14.342378048780489,23.28861386138614,13.6,21,506.9421
BENTLEY,Bentayga,SUV,6.0,12,AS8,Z,11.76075,17.044565217391305,17.2,16,645.34534
BENTLEY,Continental GT,COMPACT,4.0,8,AM8,Z,15.577152317880795,25.8478021978022,12.4,23,468.31794
BENTLEY,Continental GT,COMPACT,6.0,12,AM8,Z,12.379736842105263,20.277155172413796,15.7,18,585.79976
BENTLEY,Continental GT Convertible,COMPACT,4.0,8,AM8,Z,15.577152317880795,25.8478021978022,12.4,23,468.31794
BENTLEY,Continental GT Convertible,COMPACT,6.0,12,AM8,Z,12.250781250000001,19.279918032786888,16.0,18,600.28382
BENTLEY,Flying Spur,MID-SIZE,6.0,12,AM8,Z,12.250781250000001,19.279918032786888,16.0,18,600.28382
BMW,230i Cabriolet,COMPACT,2.0,4,AS8,Z,23.28861386138614,33.60214285714286,8.7,32,328.30536
BMW,230i xDrive Cabriolet,COMPACT,2.0,4,AS8,Z,21.579357798165137,31.362000000000002,9.4,30,352.44546
BMW,230i Coupe,COMPACT,2.0,4,AS8,Z,24.759473684210526,31.78581081081081,8.5,33,321.868
BMW,230i xDrive Coupe,COMPACT,2.0,4,AS8,Z,21.579357798165137,31.362000000000002,9.4,30,352.44546
BMW,330i xDrive Sedan,COMPACT,2.0,4,AS8,Z,24.759473684210526,34.08913043478261,8.3,34,313.8213
