Type,Fuel Consumption Comb (mpg),CO2 Emissions(g/m),Car Technology
SUV,26,413.60038,TV
SUV,19,569.70636,TV
SUV,29,371.75754,TV
SUV,35,350.83612,TV
SUV,29,365.32018,TV
SUV,24,445.78718,TV
TWO-SEATER,31,346.0081,TV
TWO-SEATER,27,389.46028,TV
TWO-SEATER,22,476.36464,TV
TWO-SEATER,26,407.16302,TV
TWO-SEATER,22,486.02067999999997,TV
TWO-SEATER,25,426.4751,TV
TWO-SEATER,31,346.0081,TV
TWO-SEATER,27,389.46028,TV
TWO-SEATER,22,476.36464,TV
TWO-SEATER,26,407.16302,TV
TWO-SEATER,22,486.02067999999997,TV
TWO-SEATER,25,426.4751,TV
TWO-SEATER,21,500.50473999999997,TV
TWO-SEATER,21,500.50473999999997,TV
COMPACT,41,299.33724,TV
COMPACT,33,321.868,TV
COMPACT,28,383.02292,TV
MID-SIZE,41,299.33724,TV
MID-SIZE,32,333.13338,TV
MID-SIZE,27,391.06962,TV
FULL-SIZE,24,444.17784,TV
FULL-SIZE,24,450.6152,TV
FULL-SIZE,21,503.72342,TV
SUV,31,344.39876,TV
SUV,30,352.44546,TV
SUV,28,386.2416,TV
SUV,29,368.53886,TV
SUV,29,370.1482,TV
SUV,27,400.72566,TV
SUV,28,386.2416,TV
SUV,25,416.81906,TV
SUV,27,400.72566,TV
SUV,24,432.91246,TV
SUV,30,350.83612,TV
SUV,31,339.57074,TV
SUV,30,357.27348,TV
SUV,30,355.66414,TV
SUV,25,426.4751,TV
SUV,20,532.69154,TV
SUV,28,431.30312,TV
SUV,18,592.23712,TV
SUV,16,664.65742,TV
SUV,32,328.30536,TV
SUV,30,357.27348,TV
SUV,31,347.61744,TV
SUV,29,370.1482,TV
SUV,29,370.1482,TV
SUV,28,374.97622,TV
SUV,24,440.95916,TV
SUV,24,445.78718,TV
SUV,27,394.2883,TV
SUV,24,442.5685,TV
SUV,23,458.6619,TV
FULL-SIZE,28,383.02292,TV
MID-SIZE,41,263.93176,TV
MID-SIZE,37,289.6812,TV
SUV,59,183.46476,TV
SUV,60,177.0274,TV
SUV,52,207.60486,TV
FULL-SIZE,29,370.1482,TV
FULL-SIZE,34,320.25866,TV
MID-SIZE,50,214.04222,TV
COMPACT,38,284.85318,TV
COMPACT,38,281.6345,TV
VAN,25,437.74048,TV
SUV,29,362.1015,TV
SUV,28,389.46028,TV
SUV,25,426.4751,TV
SUV,33,320.25866,TV
SUV,34,318.64932,TV
SUV,32,331.52404,TV
SUV,31,350.83612,TV
SUV,25,423.25642,TV
SUV,27,397.50698,TV
MID-SIZE,29,368.53886,TV
MID-SIZE,24,449.00586,TV
TWO-SEATER,13,783.74858,TV
TWO-SEATER,13,793.40462,TV
TWO-SEATER,18,589.0184399999999,TV
TWO-SEATER,18,595.4558,TV
TWO-SEATER,18,589.0184399999999,TV
TWO-SEATER,18,595.4558,TV
TWO-SEATER,18,595.4558,TV
TWO-SEATER,18,595.4558,TV
SUV,17,617.98656,TV
SUV,21,500.50473999999997,TV
SUV,27,449.00586,TV
SUV,27,395.89764,TV
SUV,23,468.31794,TV
SUV,29,411.99104,TV
SUV,22,490.8487,TV
SUV,18,587.4091,TV
SUV,23,468.31794,TV
SUV,29,411.99104,TV
SUV,22,473.14596,TV
SUV,29,362.1015,TV
SUV,29,371.75754,TV
SUV,33,368.53886,TV
SUV,27,399.11632,TV
SUV,24,439.34982,TV
MID-SIZE,53,199.55816,TV
MID-SIZE,31,339.57074,TV
MID-SIZE,30,352.44546,TV
MID-SIZE,26,408.77236,TV
COMPACT,23,471.53661999999997,TV
SUV,19,548.78494,TV
COMPACT,30,354.0548,TV
COMPACT,26,408.77236,TV
COMPACT,26,408.77236,TV
COMPACT,22,473.14596,TV
COMPACT,35,304.16526,TV
MID-SIZE,25,420.03774,TV
MID-SIZE,31,344.39876,TV
SUV,18,597.06514,TV
SUV,29,363.71084,TV
SUV,29,373.36688,TV
SUV,38,283.24384,TV
COMPACT,25,421.64708,TV
COMPACT,25,421.64708,TV
COMPACT,22,465.09926,TV
SUV,26,405.55368,TV
SUV,25,431.30312,TV
SUV,36,297.7279,TV
SUV,35,305.7746,TV
MID-SIZE,39,270.36912,TV
COMPACT,50,209.2142,TV
COMPACT,47,225.3076,TV
FULL-SIZE,24,452.22454,TV
FULL-SIZE,23,465.09926,TV
FULL-SIZE,23,461.88058,TV
SUV,26,413.60038,TV
SUV,26,411.99104,TV
SUV,25,434.5218,TV
SUV,21,518.20748,TV
SPECIAL PURPOSE VEHICLE,22,477.97398,TV
MID-SIZE,27,394.2883,TV
MID-SIZE,24,447.39652,TV
MID-SIZE,48,223.69826,TV
SUV,26,402.335,TV
SUV,26,416.81906,TV
SUV,21,505.33276,TV
MID-SIZE,23,460.27124,TV
MID-SIZE,22,474.7553,TV
MID-SIZE,22,474.7553,TV
COMPACT,19,569.70636,TV
SUV,21,521.42616,TV
SUV,20,531.0822,TV
SUV,18,579.3624,TV
SUV,18,579.3624,TV
FULL-SIZE,22,481.19266,TV
FULL-SIZE,22,484.41134,TV
FULL-SIZE,21,516.59814,TV
COMPACT,37,288.07186,TV
COMPACT,35,299.33724,TV
COMPACT,35,304.16526,TV
SUV,32,331.52404,TV
SUV,32,331.52404,TV
SUV,33,323.47734,TV
SUV,30,349.22678,TV
SUV,31,334.74272,TV
SUV,29,370.1482,TV
SUV,34,365.32018,TV
SUV,29,362.1015,TV
SUV,27,392.67896,TV
COMPACT,37,286.46252,TV
COMPACT,37,289.6812,TV
COMPACT,37,291.29054,TV
COMPACT,36,294.50921999999997,TV
COMPACT,34,308.99328,TV
MID-SIZE,37,291.29054,TV
MID-SIZE,36,291.29054,TV
MID-SIZE,35,300.94658,TV
MID-SIZE,35,304.16526,TV
MID-SIZE,32,328.30536,TV
MID-SIZE,35,300.94658,TV
MID-SIZE,32,334.74272,TV
TWO-SEATER,36,299.33724,TV
TWO-SEATER,35,304.16526,TV
COMPACT,34,313.8213,TV
COMPACT,33,320.25866,TV
SUV,34,308.99328,TV
SUV,33,323.47734,TV
COMPACT,26,407.16302,TV
COMPACT,25,423.25642,TV
COMPACT,25,410.3817,TV
SUV,26,410.3817,TV
COMPACT,25,423.25642,TV
COMPACT,25,423.25642,TV
COMPACT,24,453.83388,TV
COMPACT,24,445.78718,TV
COMPACT,31,349.22678,TV
COMPACT,26,378.1949,TV
MID-SIZE,29,373.36688,TV
COMPACT,26,394.2883,TV
COMPACT,27,381.41358,TV
SUV,28,384.63226,TV
MID-SIZE,21,511.77012,TV
SUV,22,481.19266,TV
SUV,17,637.29864,TV
SUV,29,362.1015,TV
SUV,25,421.64708,TV
SUV,25,426.4751,TV
SUV,21,497.28606,TV
SUV,21,497.28606,TV
SUV,23,469.92728,TV
SUV,22,477.97398,TV
SUV,18,595.4558,TV
SUV,19,574.5343799999999,TV
SUV,18,595.4558,TV
COMPACT,25,424.86576,TV
COMPACT,21,519.81682,TV
COMPACT,21,521.42616,TV
TWO-SEATER,21,506.9421,TV
TWO-SEATER,21,506.9421,TV
TWO-SEATER,20,526.25418,TV
FULL-SIZE,24,442.5685,TV
COMPACT,22,492.45804,TV
COMPACT,24,436.13114,TV
FULL-SIZE,19,572.92504,TV
COMPACT,20,542.34758,TV
COMPACT,19,552.00362,TV
TWO-SEATER,22,487.63002,TV
TWO-SEATER,28,383.02292,TV
SUV,34,315.43064,TV
SUV,31,346.0081,TV
COMPACT,30,352.44546,TV
COMPACT,29,371.75754,TV
COMPACT,30,355.66414,TV
SUV,30,355.66414,TV
COMPACT,34,310.60262,TV
COMPACT,32,328.30536,TV
COMPACT,29,342.78942,TV
MID-SIZE,29,366.92952,TV
MID-SIZE,27,392.67896,TV
COMPACT,24,436.13114,TV
COMPACT,26,413.60038,TV
SUV,26,408.77236,TV
SUV,17,608.33052,TV
SUV,31,336.35206,TV
SUV,28,376.58556,TV
SUV,28,376.58556,TV
SUV,23,453.83388,TV
SUV,21,502.11408,TV
SUV,19,571.3157,TV
FULL-SIZE,23,460.27124,TV
FULL-SIZE,19,571.3157,TV
SPECIAL PURPOSE VEHICLE,26,403.94434,TV
SPECIAL PURPOSE VEHICLE,27,399.11632,TV
SPECIAL PURPOSE VEHICLE,25,431.30312,TV
MID-SIZE,26,407.16302,TV
COMPACT,24,442.5685,TV
FULL-SIZE,25,426.4751,TV
MID-SIZE,25,426.4751,TV
TWO-SEATER,27,387.85094,TV
TWO-SEATER,24,434.5218,TV
TWO-SEATER,32,329.9147,TV
COMPACT,36,296.11856,TV
COMPACT,38,281.6345,TV
COMPACT,36,296.11856,TV
COMPACT,38,281.6345,TV
MID-SIZE,31,341.18008,TV
MID-SIZE,31,344.39876,TV
COMPACT,36,296.11856,TV
COMPACT,38,281.6345,TV
SUV,31,346.0081,TV
SUV,31,344.39876,TV
COMPACT,34,317.03998,TV
COMPACT,31,337.9614,TV
COMPACT,34,317.03998,TV
COMPACT,31,337.9614,TV
MID-SIZE,31,344.39876,TV
MID-SIZE,29,365.32018,TV
COMPACT,34,317.03998,TV
COMPACT,31,337.9614,TV
MID-SIZE,31,346.0081,TV
MID-SIZE,29,366.92952,TV
COMPACT,34,317.03998,TV
COMPACT,31,337.9614,TV
MID-SIZE,31,344.39876,TV
MID-SIZE,29,365.32018,TV
COMPACT,34,317.03998,TV
COMPACT,30,354.0548,TV
MID-SIZE,30,354.0548,TV
MID-SIZE,29,366.92952,TV
SUV,30,347.61744,TV
COMPACT,46,230.13562,TV
COMPACT,43,243.01033999999999,TV
COMPACT,44,238.18232,TV
COMPACT,43,246.22902,TV
SUV,31,341.18008,TV
SUV,27,395.89764,TV
SUV,32,331.52404,TV
SUV,31,342.78942,TV
SUV,30,350.83612,TV
TWO-SEATER,25,420.03774,TV
TWO-SEATER,25,434.5218,TV
TWO-SEATER,25,436.13114,TV
TWO-SEATER,24,449.00586,TV
MID-SIZE,38,280.02515999999997,TV
MID-SIZE,35,305.7746,TV
MID-SIZE,38,284.85318,TV
MID-SIZE,36,299.33724,TV
MID-SIZE,35,305.7746,TV
SUV,18,585.79976,TV
TRUCK,23,466.7086,TV
TRUCK,22,481.19266,TV
TRUCK,20,524.64484,TV
TRUCK,21,510.16078,TV
COMPACT,22,474.7553,TV
MID-SIZE,39,271.97846,TV
MID-SIZE,29,374.97622,TV
COMPACT,35,302.55592,TV
COMPACT,36,299.33724,TV
SUV,28,386.2416,TV
SUV,27,389.46028,TV
SPECIAL PURPOSE VEHICLE,30,350.83612,TV
SUV,28,386.2416,TV
SUV,26,402.335,TV
SUV,26,416.81906,TV
SUV,35,302.55592,TV
SUV,31,349.22678,TV
SUV,34,318.64932,TV
SUV,34,308.99328,TV
SUV,32,328.30536,TV
MID-SIZE,39,276.80648,TV
MID-SIZE,36,294.50921999999997,TV
MID-SIZE,34,310.60262,TV
MID-SIZE,34,313.8213,TV
MID-SIZE,32,329.9147,TV
MID-SIZE,32,328.30536,TV
TRUCK,21,502.11408,TV
TRUCK,21,506.9421,TV
TRUCK,20,532.69154,TV
MID-SIZE,40,263.93176,TV
MID-SIZE,37,289.6812,TV
COMPACT,30,355.66414,TV
COMPACT,28,381.41358,TV
COMPACT,29,365.32018,TV
COMPACT,27,387.85094,TV
COMPACT,27,391.06962,TV
COMPACT,25,418.4284,TV
COMPACT,26,400.72566,TV
COMPACT,26,415.20972,TV
COMPACT,29,363.71084,TV
COMPACT,27,389.46028,TV
COMPACT,29,366.92952,TV
COMPACT,27,391.06962,TV
COMPACT,27,399.11632,TV
COMPACT,23,460.27124,TV
COMPACT,29,362.1015,TV
COMPACT,27,389.46028,TV
COMPACT,29,370.1482,TV
COMPACT,27,395.89764,TV
COMPACT,27,399.11632,TV
COMPACT,26,413.60038,TV
COMPACT,26,402.335,TV
COMPACT,25,418.4284,TV
COMPACT,29,373.36688,TV
COMPACT,27,391.06962,TV
COMPACT,29,371.75754,TV
COMPACT,27,395.89764,TV
TWO-SEATER,21,506.9421,TV
TWO-SEATER,20,521.42616,TV
TWO-SEATER,19,566.48768,TV
TWO-SEATER,20,539.1289,TV
TWO-SEATER,20,537.51956,TV
TWO-SEATER,19,563.269,TV
COMPACT,29,366.92952,TV
COMPACT,27,395.89764,TV
COMPACT,26,403.94434,TV
COMPACT,25,428.08444,TV
COMPACT,28,374.97622,TV
COMPACT,27,395.89764,TV
COMPACT,25,428.08444,TV
COMPACT,25,429.69378,TV
COMPACT,25,428.08444,TV
COMPACT,25,429.69378,TV
COMPACT,22,477.97398,TV
TWO-SEATER,30,352.44546,TV
TWO-SEATER,29,368.53886,TV
TWO-SEATER,27,400.72566,TV
TWO-SEATER,26,413.60038,TV
TWO-SEATER,29,371.75754,TV
TWO-SEATER,26,400.72566,TV
SUV,25,426.4751,TV
SUV,24,442.5685,TV
SUV,20,529.47286,TV
TWO-SEATER,30,352.44546,TV
TWO-SEATER,29,368.53886,TV
TWO-SEATER,27,400.72566,TV
TWO-SEATER,26,413.60038,TV
TWO-SEATER,29,371.75754,TV
TWO-SEATER,26,400.72566,TV
SUV,25,424.86576,TV
SUV,24,437.74048,TV
FULL-SIZE,26,402.335,TV
FULL-SIZE,26,407.16302,TV
FULL-SIZE,26,407.16302,TV
FULL-SIZE,26,402.335,TV
FULL-SIZE,25,420.03774,TV
FULL-SIZE,25,420.03774,TV
FULL-SIZE,24,439.34982,TV
FULL-SIZE,22,474.7553,TV
FULL-SIZE,21,503.72342,TV
FULL-SIZE,25,420.03774,TV
FULL-SIZE,25,420.03774,TV
FULL-SIZE,24,449.00586,TV
TRUCK,26,407.16302,TV
TRUCK,27,395.89764,TV
TRUCK,21,514.9888,TV
TRUCK,23,466.7086,TV
TRUCK,25,418.4284,TV
TRUCK,20,523.0355,TV
TRUCK,22,486.02067999999997,TV
TRUCK,27,447.39652,TV
TRUCK,24,450.6152,TV
TRUCK,17,455.44322,TV
TRUCK,19,556.83164,TV
TRUCK,21,513.37946,TV
TRUCK,26,465.09926,TV
TRUCK,22,473.14596,TV
TRUCK,16,482.802,TV
TRUCK,17,614.76788,TV
TRUCK,20,527.86352,TV
SPECIAL PURPOSE VEHICLE,29,373.36688,TV
SUV,17,614.76788,TV
COMPACT,17,638.90798,TV
FULL-SIZE,17,638.90798,TV
FULL-SIZE,17,638.90798,TV
FULL-SIZE,17,614.76788,TV
FULL-SIZE,17,614.76788,TV
MID-SIZE,17,624.42392,TV
SUV,27,392.67896,TV
COMPACT,33,321.868,TV
COMPACT,29,371.75754,TV
SUV,35,302.55592,TV
SUV,30,354.0548,TV
SUV,34,308.99328,TV
MID-SIZE,38,280.02515999999997,TV
MID-SIZE,32,336.35206,TV
SUV,37,284.85318,TV
SUV,31,339.57074,TV
MID-SIZE,34,310.60262,TV
MID-SIZE,27,387.85094,TV
SUV,33,318.64932,TV
SUV,27,397.50698,TV
COMPACT,25,411.99104,TV
COMPACT,28,378.1949,TV
COMPACT,22,476.36464,TV
SUV,21,495.67672,TV
SUV,21,495.67672,TV
COMPACT,32,328.30536,TV
COMPACT,29,373.36688,TV
MID-SIZE,30,354.0548,TV
MID-SIZE,41,263.93176,TV
MID-SIZE,38,278.41582,TV
MID-SIZE,38,281.6345,TV
MID-SIZE,31,337.9614,TV
MID-SIZE,31,346.0081,TV
MID-SIZE,58,181.85542,TV
MID-SIZE,55,194.73014,TV
COMPACT,34,304.16526,TV
MID-SIZE,38,280.02515999999997,TV
MID-SIZE,37,286.46252,TV
MID-SIZE,37,286.46252,TV
MID-SIZE,41,262.32242,TV
COMPACT,42,252.66638,TV
COMPACT,38,280.02515999999997,TV
SUV,27,391.06962,TV
SUV,27,402.335,TV
SUV,27,399.11632,TV
SUV,27,389.46028,TV
SUV,34,310.60262,TV
MID-SIZE,64,168.9807,TV
MID-SIZE,60,175.41806,TV
COMPACT,55,193.1208,TV
SUV,36,294.50921999999997,TV
SUV,34,305.7746,TV
SUV,47,225.3076,TV
SUV,17,617.98656,TV
VAN,26,408.77236,TV
VAN,24,440.95916,TV
TRUCK,25,423.25642,TV
TRUCK,24,440.95916,TV
TRUCK,24,447.39652,TV
TRUCK,22,481.19266,TV
TRUCK,22,482.802,TV
TRUCK,18,597.06514,TV
TRUCK,19,569.70636,TV
TRUCK,17,614.76788,TV
COMPACT,43,249.4477,TV
COMPACT,42,263.93176,TV
COMPACT,38,278.41582,TV
COMPACT,39,271.97846,TV
FULL-SIZE,27,392.67896,TV
SUV,27,394.2883,TV
SUV,23,460.27124,TV
COMPACT,34,307.38394,TV
COMPACT,34,307.38394,TV
COMPACT,35,304.16526,TV
COMPACT,35,304.16526,TV
COMPACT,38,276.80648,TV
COMPACT,38,276.80648,TV
COMPACT,33,325.08668,TV
COMPACT,32,326.69602,TV
COMPACT,31,342.78942,TV
COMPACT,29,373.36688,TV
SUV,30,354.0548,TV
SUV,29,362.1015,TV
SUV,37,286.46252,TV
SUV,38,276.80648,TV
SUV,29,360.49216,TV
SUV,30,350.83612,TV
COMPACT,40,260.71308,TV
COMPACT,40,262.32242,TV
COMPACT,34,315.43064,TV
COMPACT,33,321.868,TV
MID-SIZE,35,302.55592,TV
SUV,30,355.66414,TV
SUV,29,366.92952,TV
COMPACT,34,317.03998,TV
COMPACT,30,350.83612,TV
MID-SIZE,31,346.0081,TV
MID-SIZE,30,352.44546,TV
SUV,34,317.03998,TV
SUV,30,352.44546,TV
SUV,30,350.83612,TV
SUV,30,352.44546,TV
SUV,28,374.97622,TV
SUV,31,339.57074,TV
SUV,28,374.97622,TV
SUV,27,389.46028,TV
SUV,28,374.97622,TV
SUV,26,402.335,TV
COMPACT,33,320.25866,TV
SUV,26,408.77236,TV
SUV,26,415.20972,TV
SUV,31,337.9614,TV
SUV,29,373.36688,TV
SUV,27,387.85094,TV
MID-SIZE,34,315.43064,TV
COMPACT,32,336.35206,TV
COMPACT,29,366.92952,TV
COMPACT,27,386.2416,TV
TWO-SEATER,34,317.03998,TV
MID-SIZE,32,329.9147,TV
MID-SIZE,31,349.22678,TV
MID-SIZE,24,436.13114,TV
SUV,30,350.83612,TV
SUV,29,363.71084,TV
SUV,23,463.48992,TV
COMPACT,25,436.13114,TV
COMPACT,21,502.11408,TV
COMPACT,20,521.42616,TV
TWO-SEATER,25,434.5218,TV
TWO-SEATER,20,535.91022,TV
COMPACT,36,292.89988,TV
COMPACT,30,360.49216,TV
COMPACT,30,360.49216,TV
COMPACT,32,329.9147,TV
SUV,32,331.52404,TV
COMPACT,32,329.9147,TV
COMPACT,32,331.52404,TV
MID-SIZE,32,329.9147,TV
MID-SIZE,32,329.9147,TV
MID-SIZE,29,363.71084,TV
MID-SIZE,27,397.50698,TV
MID-SIZE,29,363.71084,TV
FULL-SIZE,25,429.69378,TV
FULL-SIZE,21,495.67672,TV
SUV,27,399.11632,TV
SUV,29,363.71084,TV
SUV,22,476.36464,TV
SUV,22,476.36464,TV
TWO-SEATER,19,558.44098,TV
TWO-SEATER,19,558.44098,TV
COMPACT,27,391.06962,TV
COMPACT,30,357.27348,TV
COMPACT,27,394.2883,TV
COMPACT,27,394.2883,TV
COMPACT,26,405.55368,TV
MID-SIZE,27,394.2883,TV
MID-SIZE,26,410.3817,TV
MID-SIZE,26,410.3817,TV
FULL-SIZE,19,545.5662599999999,TV
SUV,24,444.17784,TV
COMPACT,31,342.78942,TV
TWO-SEATER,31,342.78942,TV
COMPACT,27,387.85094,TV
COMPACT,30,354.0548,TV
SUV,21,506.9421,TV
SUV,16,645.34534,TV
COMPACT,23,468.31794,TV
COMPACT,18,585.79976,TV
COMPACT,23,468.31794,TV
COMPACT,18,600.28382,TV
MID-SIZE,18,600.28382,TV
COMPACT,32,328.30536,TV
COMPACT,30,352.44546,TV
COMPACT,33,321.868,TV
COMPACT,30,352.44546,TV
COMPACT,34,313.8213,TV
COMPACT,31,342.78942,TV
COMPACT,32,328.30536,TV
COMPACT,30,352.44546,TV
COMPACT,30,352.44546,TV
COMPACT,26,400.72566,TV
COMPACT,29,371.75754,TV
COMPACT,28,374.97622,TV
COMPACT,26,413.60038,TV
COMPACT,28,374.97622,TV
MID-SIZE,32,331.52404,TV
MID-SIZE,30,357.27348,TV
FULL-SIZE,23,466.7086,TV
FULL-SIZE,23,466.7086,TV
FULL-SIZE,23,466.7086,TV
COMPACT,23,466.7086,TV
COMPACT,24,439.34982,TV
COMPACT,29,371.75754,TV
COMPACT,26,410.3817,TV
COMPACT,28,374.97622,TV
COMPACT,29,371.75754,TV
COMPACT,29,371.75754,TV
COMPACT,26,410.3817,TV
COMPACT,26,410.3817,TV
COMPACT,28,374.97622,TV
COMPACT,28,374.97622,TV
COMPACT,28,374.97622,TV
COMPACT,22,481.19266,TV
COMPACT,22,481.19266,TV
COMPACT,24,450.6152,TV
COMPACT,24,450.6152,TV
COMPACT,23,466.7086,TV
COMPACT,23,466.7086,TV
COMPACT,24,439.34982,TV
COMPACT,24,439.34982,TV
COMPACT,23,466.7086,TV
MID-SIZE,20,518.20748,TV
MID-SIZE,20,518.20748,TV
MID-SIZE,24,439.34982,TV
FULL-SIZE,19,569.70636,TV
COMPACT,20,518.20748,TV
COMPACT,20,518.20748,TV
COMPACT,20,518.20748,TV
COMPACT,20,518.20748,TV
MID-SIZE,20,518.20748,TV
MID-SIZE,20,518.20748,TV
COMPACT,23,466.7086,TV
COMPACT,24,439.34982,TV
MID-SIZE,23,466.7086,TV
SUV,31,342.78942,TV
SUV,32,333.13338,TV
SUV,31,337.9614,TV
SUV,31,346.0081,TV
SUV,19,545.5662599999999,TV
SUV,19,545.5662599999999,TV
SUV,28,378.1949,TV
SUV,31,346.0081,TV
SUV,19,545.5662599999999,TV
SUV,19,545.5662599999999,TV
SUV,28,378.1949,TV
SUV,27,394.2883,TV
SUV,22,486.02067999999997,TV
SUV,22,486.02067999999997,TV
SUV,27,394.2883,TV
SUV,22,486.02067999999997,TV
SUV,26,408.77236,TV
SUV,21,511.77012,TV
SUV,21,511.77012,TV
TWO-SEATER,33,321.868,TV
TWO-SEATER,30,347.61744,TV
TWO-SEATER,13,840.07548,TV
SUV,25,423.25642,TV
SUV,24,445.78718,TV
SUV,32,328.30536,TV
SUV,31,344.39876,TV
SUV,34,318.64932,TV
SUV,33,320.25866,TV
SUV,26,402.335,TV
SUV,28,376.58556,TV
MID-SIZE,31,339.57074,TV
MID-SIZE,29,365.32018,TV
MID-SIZE,26,410.3817,TV
COMPACT,32,326.69602,TV
COMPACT,29,373.36688,TV
COMPACT,31,342.78942,TV
COMPACT,28,383.02292,TV
COMPACT,28,376.58556,TV
COMPACT,28,383.02292,TV
MID-SIZE,31,336.35206,TV
MID-SIZE,26,411.99104,TV
MID-SIZE,30,355.66414,TV
MID-SIZE,25,431.30312,TV
MID-SIZE,25,423.25642,TV
MID-SIZE,24,444.17784,TV
FULL-SIZE,26,416.81906,TV
FULL-SIZE,20,521.42616,TV
SUV,20,535.91022,TV
SUV,32,336.35206,TV
SUV,29,365.32018,TV
SUV,29,365.32018,TV
SUV,28,378.1949,TV
SUV,24,434.5218,TV
SUV,24,445.78718,TV
SUV,29,362.1015,TV
SUV,28,383.02292,TV
SUV,28,373.36688,TV
SUV,25,432.91246,TV
COMPACT,30,352.44546,TV
COMPACT,28,378.1949,TV
COMPACT,27,397.50698,TV
COMPACT,24,450.6152,TV
COMPACT,23,453.83388,TV
COMPACT,22,476.36464,TV
COMPACT,19,571.3157,TV
COMPACT,19,561.65966,TV
TRUCK,26,405.55368,TV
TRUCK,28,434.5218,TV
TRUCK,24,439.34982,TV
TRUCK,25,426.4751,TV
TRUCK,27,457.05255999999997,TV
TRUCK,23,460.27124,TV
TRUCK,23,524.64484,TV
TRUCK,20,532.69154,TV
TWO-SEATER,23,466.7086,TV
SUV,34,315.43064,TV
SUV,32,328.30536,TV
SUV,29,366.92952,TV
FULL-SIZE,26,410.3817,TV
FULL-SIZE,19,395.89764,TV
MID-SIZE,38,304.16526,TV
MID-SIZE,31,344.39876,TV
TRUCK,25,421.64708,TV
TRUCK,24,442.5685,TV
TRUCK,32,383.02292,TV
TRUCK,21,511.77012,TV
TRUCK,20,524.64484,TV
TRUCK,20,545.5662599999999,TV
TRUCK,14,524.64484,TV
TRUCK,23,460.27124,TV
TRUCK,24,442.5685,TV
TRUCK,24,450.6152,TV
TRUCK,30,405.55368,TV
TRUCK,20,532.69154,TV
TRUCK,19,561.65966,TV
TRUCK,20,532.69154,TV
TRUCK,19,563.269,TV
TRUCK,14,550.39428,TV
TRUCK,19,569.70636,TV
TRUCK,22,487.63002,TV
TRUCK,22,476.36464,TV
TRUCK,22,494.06738,TV
TRUCK,21,516.59814,TV
TRUCK,19,574.5343799999999,TV
TRUCK,20,534.30088,TV
COMPACT,40,268.75978,TV
COMPACT,39,273.5878,TV
SUV,21,505.33276,TV
SUV,21,505.33276,TV
SUV,16,479.58332,TV
SUV,20,542.34758,TV
SUV,20,542.34758,TV
SUV,15,513.37946,TV
SUV,19,552.00362,TV
SUV,21,505.33276,TV
SUV,21,505.33276,TV
SUV,16,479.58332,TV
SUV,20,523.0355,TV
SUV,20,523.0355,TV
SUV,15,490.8487,TV
SUV,20,526.25418,TV
SUV,25,420.03774,TV
SUV,24,444.17784,TV
SUV,34,315.43064,TV
SUV,31,344.39876,TV
FULL-SIZE,27,389.46028,TV
FULL-SIZE,23,465.09926,TV
FULL-SIZE,26,415.20972,TV
VAN,27,400.72566,TV
VAN,27,400.72566,TV
MID-SIZE,27,389.46028,TV
MID-SIZE,23,465.09926,TV
MID-SIZE,22,494.06738,TV
MID-SIZE,22,490.8487,TV
MID-SIZE,20,523.0355,TV
MID-SIZE,26,415.20972,TV
MID-SIZE,22,490.8487,TV
MID-SIZE,20,523.0355,TV
MID-SIZE,19,545.5662599999999,TV
MID-SIZE,19,566.48768,TV
MID-SIZE,18,576.14372,TV
MID-SIZE,19,566.48768,TV
FULL-SIZE,24,436.13114,TV
FULL-SIZE,27,389.46028,TV
FULL-SIZE,23,465.09926,TV
FULL-SIZE,22,490.8487,TV
FULL-SIZE,26,415.20972,TV
FULL-SIZE,22,490.8487,TV
FULL-SIZE,18,592.23712,TV
SUV,25,426.4751,TV
SUV,20,532.69154,TV
SUV,18,584.19042,TV
VAN,24,444.17784,TV
SUV,25,420.03774,TV
TWO-SEATER,35,300.94658,TV
TWO-SEATER,36,297.7279,TV
SUV,30,355.66414,TV
SUV,31,342.78942,TV
SUV,34,317.03998,TV
SUV,31,347.61744,TV
SUV,29,368.53886,TV
SUV,28,374.97622,TV
SUV,28,374.97622,TV
SUV,26,415.20972,TV
SUV,36,297.7279,TV
SUV,34,315.43064,TV
SUV,31,342.78942,TV
SUV,49,218.87024,TV
SUV,48,223.69826,TV
SUV,23,473.14596,TV
SUV,22,495.67672,TV
SUV,27,387.85094,TV
SUV,24,447.39652,TV
SUV,29,362.1015,TV
TRUCK,27,400.72566,TV
TRUCK,29,424.86576,TV
TRUCK,29,424.86576,TV
TRUCK,26,408.77236,TV
TRUCK,19,394.2883,TV
TRUCK,22,479.58332,TV
TRUCK,22,477.97398,TV
TRUCK,16,471.53661999999997,TV
TRUCK,22,490.8487,TV
TRUCK,16,473.14596,TV
TRUCK,21,513.37946,TV
TRUCK,16,482.802,TV
TRUCK,24,445.78718,TV
TRUCK,26,466.7086,TV
TRUCK,28,434.5218,TV
TRUCK,24,440.95916,TV
TRUCK,18,426.4751,TV
TRUCK,22,489.23936,TV
TRUCK,22,476.36464,TV
TRUCK,21,510.16078,TV
TRUCK,16,476.36464,TV
TRUCK,20,540.73824,TV
MID-SIZE,32,326.69602,TV
MID-SIZE,50,210.82354,TV
TWO-SEATER,17,632.47062,TV
COMPACT,30,355.66414,TV
COMPACT,27,389.46028,TV
COMPACT,29,363.71084,TV
COMPACT,27,392.67896,TV
COMPACT,23,465.09926,TV
